token_id,name,price_gun,listing_date,item_url,parsed_date
835881,Kiiro Shinobi Mask,555.0,2025-09-22T20:32:49.674170,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/835881,2025-09-22T20:32:49.674170
2916734,Anarchist T-shirt,2999.0000000000005,2025-09-22T20:32:49.674170,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2916734,2025-09-22T20:32:49.674170
2899907,Combat Maniac Tac Vest,455.0,2025-09-22T20:32:49.675175,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2899907,2025-09-22T20:32:49.675175
2893257,Player Zero Mask,488.0,2025-09-22T20:32:49.675175,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2893257,2025-09-22T20:32:49.675175
1350194,Ichnya Covfefe,155.0,2025-09-22T20:32:49.675175,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1350194,2025-09-22T20:32:49.675175
6259437,Solana Hoodie,399.0,2025-09-22T20:32:49.675175,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6259437,2025-09-22T20:32:49.675175
1655030,Terikon Maniac,1255.0,2025-09-22T20:32:49.676171,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1655030,2025-09-22T20:32:49.676171
1658802,Tacoma Pioneer,152555.0,2025-09-22T20:32:49.676171,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1658802,2025-09-22T20:32:49.676171
2193956,Hopper Pilot Helmet,5000.0,2025-09-22T20:32:49.676171,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2193956,2025-09-22T20:32:49.676171
633998,Terikon Legacy,850.0,2025-09-22T20:32:49.676171,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/633998,2025-09-22T20:32:49.676171
6600654,Solana Hoodie,166.0,2025-09-22T20:32:49.676171,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6600654,2025-09-22T20:32:49.676171
6600656,Solana Visor,323.0,2025-09-22T20:32:49.676171,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6600656,2025-09-22T20:32:49.676171
6596638,Vulture Solana,2667.0000000000005,2025-09-22T20:32:49.676171,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6596638,2025-09-22T20:32:49.676171
44551,Prankster Tac Vest,2330.0,2025-09-22T20:32:49.677169,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/44551,2025-09-22T20:32:49.677169
1088180,Prankster Shorts,2600.0,2025-09-22T20:32:49.677169,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1088180,2025-09-22T20:32:49.677169
177349,Hawk Legacy,549.0,2025-09-22T20:32:49.677169,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/177349,2025-09-22T20:32:49.677169
2805,Ninja Kestrel,498.0,2025-09-22T20:32:49.677169,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2805,2025-09-22T20:32:49.677169
5455561,Tacoma Retro,1498.0,2025-09-22T20:32:49.677169,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5455561,2025-09-22T20:32:49.677169
970697,Hawk Anarchist,4999.0,2025-09-22T20:32:49.677169,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/970697,2025-09-22T20:32:49.677169
1971819,Anarchist Shades,2345.0,2025-09-22T20:32:49.677169,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1971819,2025-09-22T20:32:49.677169
3594059,All Stars Bandana,1111.0,2025-09-22T20:32:49.678228,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3594059,2025-09-22T20:32:49.678228
4598865,Player Zero Chest Rig,5000.0,2025-09-22T20:32:49.678228,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4598865,2025-09-22T20:32:49.678228
4464366,Player Zero Jetpack,5000.0,2025-09-22T20:32:49.678228,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4464366,2025-09-22T20:32:49.678228
4447596,Boomslang Player Zero,5000.0,2025-09-22T20:32:49.678228,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4447596,2025-09-22T20:32:49.678228
4505635,Player Zero Shorts,5000.0,2025-09-22T20:32:49.678228,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4505635,2025-09-22T20:32:49.678228
4598933,Player Zero Cap,5000.0,2025-09-22T20:32:49.678228,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4598933,2025-09-22T20:32:49.678228
4598786,Player Zero Shades,5000.0,2025-09-22T20:32:49.678228,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4598786,2025-09-22T20:32:49.678228
4598942,Player Zero Mask,5000.0,2025-09-22T20:32:49.679225,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4598942,2025-09-22T20:32:49.679225
4460089,Player Zero Tank Top,5000.0,2025-09-22T20:32:49.679225,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4460089,2025-09-22T20:32:49.679225
99509,Player Zero Jetpack,5000.0,2025-09-22T20:32:49.679225,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/99509,2025-09-22T20:32:49.679225
99431,Boomslang Player Zero,5000.0,2025-09-22T20:32:49.679225,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/99431,2025-09-22T20:32:49.679225
99465,Player Zero Chest Rig,5000.0,2025-09-22T20:32:49.679225,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/99465,2025-09-22T20:32:49.679225
98662,Player Zero Tank Top,5000.0,2025-09-22T20:32:49.679225,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/98662,2025-09-22T20:32:49.679225
99634,Player Zero Shorts,5000.0,2025-09-22T20:32:49.680221,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/99634,2025-09-22T20:32:49.680221
99756,Player Zero Shades,5000.0,2025-09-22T20:32:49.680221,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/99756,2025-09-22T20:32:49.680221
98661,Player Zero Mask,5000.0,2025-09-22T20:32:49.680221,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/98661,2025-09-22T20:32:49.680221
99677,Player Zero Cap,5000.0,2025-09-22T20:32:49.680221,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/99677,2025-09-22T20:32:49.680221
7273347,PHOSPHOR FURY ,19.0,2025-09-22T20:32:49.680221,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/7273347,2025-09-22T20:32:49.680221
1663355,Kite Nebula,80.0,2025-09-22T20:32:49.680221,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1663355,2025-09-22T20:32:49.680221
1668548,Tacoma AVAX Gen 04,110.0,2025-09-22T20:32:49.680221,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1668548,2025-09-22T20:32:49.680221
1663253,Tacoma Westcol,140.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1663253,2025-09-22T20:32:49.681217
1664701,Doomed Zero Hoodie,170.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1664701,2025-09-22T20:32:49.681217
1668363,Impact Junkie Mask,190.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1668363,2025-09-22T20:32:49.681217
1668063,Player Zero Mask,220.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1668063,2025-09-22T20:32:49.681217
1662468,CyberGoth Tactical Vest,285.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1662468,2025-09-22T20:32:49.681217
1670317,Doomed Zero Mask,280.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1670317,2025-09-22T20:32:49.681217
1665762,Kiiro Shinobi Mask,309.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1665762,2025-09-22T20:32:49.681217
1662490,Kiiro Shinobi Pants,309.0,2025-09-22T20:32:49.681217,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1662490,2025-09-22T20:32:49.681217
1660130,Kiiro Shinobi,309.0,2025-09-22T20:32:49.682214,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1660130,2025-09-22T20:32:49.682214
1667822,Kiiro Shinobi Jetpack,309.0,2025-09-22T20:32:49.682214,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1667822,2025-09-22T20:32:49.682214
1668076,Player Zero Tank Top,360.0,2025-09-22T20:32:51.119865,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1668076,2025-09-22T20:32:51.119865
1668404,Red Set,510.0,2025-09-22T20:32:51.119865,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1668404,2025-09-22T20:32:51.119865
1666179,CyberGoth Jetpack,530.0,2025-09-22T20:32:51.121106,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1666179,2025-09-22T20:32:51.121106
1662280,All Stars Bandana,510.0,2025-09-22T20:32:51.121106,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1662280,2025-09-22T20:32:51.121106
1662168,Ninja Set,440.0,2025-09-22T20:32:51.121106,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1662168,2025-09-22T20:32:51.121106
6671773,Kestrel Adaptive Grip,21.0,2025-09-22T20:32:51.121106,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6671773,2025-09-22T20:32:51.121106
6605231,Kestrel Adaptive Stock,21.0,2025-09-22T20:32:51.121106,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6605231,2025-09-22T20:32:51.121106
6639958,CYBERLANCERS,21.0,2025-09-22T20:32:51.121106,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6639958,2025-09-22T20:32:51.121106
6638429,TRIPMINE,21.0,2025-09-22T20:32:51.122163,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6638429,2025-09-22T20:32:51.122163
6600963,Woodpecker 1.3x Reflex Sight,21.0,2025-09-22T20:32:51.122163,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6600963,2025-09-22T20:32:51.122163
6600768,PHOSPHOR FURY ,21.0,2025-09-22T20:32:51.122163,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6600768,2025-09-22T20:32:51.122163
6599259,Kestrel Heavy Stock,21.0,2025-09-22T20:32:51.122163,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6599259,2025-09-22T20:32:51.122163
6577963,Field Ops Hardened Vest,21.0,2025-09-22T20:32:51.122163,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6577963,2025-09-22T20:32:51.122163
6553731,Mavinga 1.4x Red Dot Compact Sight,21.0,2025-09-22T20:32:51.122163,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6553731,2025-09-22T20:32:51.122163
6577955,Stubby Foregrip for the AZV 100,21.0,2025-09-22T20:32:51.122163,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6577955,2025-09-22T20:32:51.122163
6624329,Sealife Skin for the Mavinga,21.0,2025-09-22T20:32:51.123165,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6624329,2025-09-22T20:32:51.123165
6532055,Flat Eyebrows,21.0,2025-09-22T20:32:51.123165,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6532055,2025-09-22T20:32:51.123165
6600493,Ichnya 1.5x Red Dot Sight,21.0,2025-09-22T20:32:51.123165,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6600493,2025-09-22T20:32:51.123165
6523959,Kelowna Heavy Grip,21.0,2025-09-22T20:32:51.123165,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6523959,2025-09-22T20:32:51.123165
6519822,Mavinga 1.4x Red Dot Compact Sight,21.0,2025-09-22T20:32:51.123165,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6519822,2025-09-22T20:32:51.123165
6519605,Silencer for the Mavinga,21.0,2025-09-22T20:32:51.123165,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6519605,2025-09-22T20:32:51.123165
6519133,Flenser 1.4x Red Dot Compact Sight,21.0,2025-09-22T20:32:51.123165,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6519133,2025-09-22T20:32:51.123165
6518612,Proton 1.4x Red Dot Compact Sight,21.0,2025-09-22T20:32:51.124162,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6518612,2025-09-22T20:32:51.124162
6523101,Green Kite Skin,21.0,2025-09-22T20:32:51.124162,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6523101,2025-09-22T20:32:51.124162
6518610,Mavinga Extended Mag ,21.0,2025-09-22T20:32:51.124162,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6518610,2025-09-22T20:32:51.124162
6518315,Bright Fate Skin for the Vulture,21.0,2025-09-22T20:32:51.124162,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6518315,2025-09-22T20:32:51.124162
6517337,Bloody Game Skin for the Kite,21.0,2025-09-22T20:32:51.124162,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6517337,2025-09-22T20:32:51.124162
